date,strat,bench,sp_1x,sp_2x,nq_1x,nq_2x,contributed
1994-09-13,318421.9934,308126.0411,10.9119,48.4176,9.8108,41.7047,67500.0000
1994-09-20,316523.7702,306311.5886,10.8209,47.5674,9.8224,41.7661,67500.0000
1994-09-27,314345.2955,304620.1513,10.7963,47.3263,9.6768,40.5107,67500.0000
1994-10-04,309477.0004,300252.7282,10.6279,45.8246,9.5734,39.6107,67800.0000
1994-10-11,317932.8885,307764.6827,10.8959,48.1253,9.8075,41.5368,67800.0000
1994-10-18,318902.0920,308730.6629,10.9457,48.5405,9.7977,41.4311,67800.0000
1994-10-25,314927.7271,305169.0497,10.8082,47.2972,9.7138,40.6968,67800.0000
1994-11-01,320567.5188,310121.6782,10.9756,48.7298,9.8923,42.1722,68100.0000
1994-11-08,318588.8973,308407.0569,10.9168,48.1756,9.8327,41.6373,68100.0000
1994-11-15,318595.5134,308383.0438,10.9084,48.0734,9.8517,41.7714,68100.0000
1994-11-22,307060.8322,298280.0023,10.5639,45.0441,9.4954,38.7595,68100.0000
1994-11-30,310312.4162,301122.8603,10.6545,45.7950,9.6121,39.6893,68100.0000
1994-12-07,306898.3726,298380.0093,10.6029,45.3199,9.4065,37.9767,68400.0000
1994-12-14,307732.5131,299465.3164,10.6970,46.0905,9.2963,37.0526,68400.0000
1994-12-21,311843.5268,303067.4825,10.8122,47.0617,9.4430,38.2028,68400.0000
1994-12-29,314510.4873,305249.5948,10.8551,47.4103,9.6020,39.4718,68400.0000
1995-01-06,314395.5918,305153.4733,10.8497,47.3389,9.6040,39.4599,68700.0000
1995-01-13,319014.4143,309187.0187,10.9805,48.4592,9.7638,40.7571,68700.0000
1995-01-20,318495.8477,308715.6572,10.9586,48.2370,9.7624,40.7153,68700.0000
1995-01-27,321077.8793,311296.5775,11.0971,49.4377,9.7221,40.3555,68700.0000
1995-02-03,327348.2587,316875.9296,11.2982,51.2103,9.8906,41.7310,69000.0000
1995-02-10,331553.7920,320296.4316,11.3707,51.8425,10.1259,43.7096,69000.0000
1995-02-17,331437.7071,320320.7466,11.3889,51.9798,10.0816,43.2988,69000.0000
1995-02-27,332156.9800,321106.9507,11.4385,52.4018,10.0500,42.9987,69000.0000
1995-03-06,335126.4844,323511.3004,11.4877,52.8243,10.2200,44.4329,69300.0000
1995-03-13,338202.4799,326305.3754,11.5985,53.8096,10.2781,44.9084,69300.0000
1995-03-20,342685.7756,330305.6356,11.7489,55.1818,10.3829,45.8005,69300.0000
1995-03-27,348262.6505,335199.7519,11.9223,56.7882,10.5384,47.1517,69300.0000
1995-04-03,347003.9198,334185.0816,11.8965,56.5140,10.4798,46.5977,69600.0000
1995-04-10,350293.8616,337214.4209,12.0251,57.7111,10.5209,46.9329,69600.0000
1995-04-18,350201.1607,336991.8792,11.9924,57.3657,10.5783,47.4152,69600.0000
1995-04-25,354660.1370,341047.2209,12.1584,58.9290,10.6492,48.0168,69600.0000
1995-05-02,357770.0111,343640.0865,12.2302,59.5973,10.7839,49.2072,69900.0000
1995-05-09,363406.5996,348767.9653,12.4431,61.6502,10.8656,49.9195,69900.0000
1995-05-16,368938.3267,353284.9347,12.5595,62.7763,11.1229,52.2748,69900.0000
1995-05-23,370956.0925,354795.0458,12.5753,62.8807,11.2688,53.6122,69900.0000
1995-05-31,371363.0280,355772.3991,12.6961,64.0359,11.0758,51.7466,69900.0000
1995-06-07,373865.0430,357527.2239,12.6960,63.9997,11.2936,53.7617,70200.0000
1995-06-14,377869.3695,360791.3287,12.7819,64.8244,11.4748,55.4643,70200.0000
1995-06-21,387032.5817,368138.8769,12.9672,66.6762,11.9035,59.6314,70200.0000
1995-06-28,386211.5303,367749.8794,12.9913,66.8722,11.7925,58.4699,70200.0000
1995-07-06,396208.5477,375868.9878,13.2186,69.1868,12.2077,62.6072,70500.0000
1995-07-13,406450.7417,383774.1728,13.3923,70.9709,12.7357,68.0511,70500.0000
1995-07-20,397291.9792,376698.7301,13.2205,69.1082,12.3055,63.3790,70500.0000
1995-07-27,411443.7827,387865.2791,13.5059,72.0793,12.9472,70.0758,70500.0000
1995-08-03,403708.6055,381864.6436,13.3577,70.4688,12.5890,66.2015,70800.0000
1995-08-10,405929.8409,383198.1751,13.3330,70.1728,12.8185,68.5869,70800.0000
1995-08-17,411412.9763,387090.6007,13.3774,70.6000,13.1852,72.5094,70800.0000
1995-08-24,409356.5498,385572.6368,13.3460,70.2327,13.0788,71.2880,70800.0000
1995-08-31,411695.6552,387843.1727,13.4583,71.3820,13.0683,71.1136,70800.0000
1995-09-08,423953.4912,397534.1606,13.7235,74.1776,13.5797,76.7082,71100.0000
1995-09-15,428350.9809,402112.3478,13.9857,76.9932,13.4653,75.3589,71100.0000
1995-09-22,427955.4972,401669.2837,13.9533,76.5940,13.4946,75.6327,71100.0000
1995-09-29,427911.2192,402135.7121,14.0240,77.3294,13.3684,74.1371,71100.0000
1995-10-06,421972.1193,398048.9354,13.9844,76.8540,12.9649,69.6368,71400.0000
1995-10-13,424125.2104,399854.2716,14.0392,77.4115,13.0461,70.3819,71400.0000
1995-10-20,429172.8431,403669.1825,14.1169,78.2232,13.3171,73.2648,71400.0000
1995-10-27,422877.0724,398447.2870,13.9369,76.1890,13.1380,71.2463,71400.0000
1995-11-03,435231.6869,408215.3725,14.2048,79.0955,13.6518,76.8458,71700.0000
1995-11-10,436197.7690,409253.2787,14.2631,79.6978,13.6289,76.4990,71700.0000
1995-11-17,437263.6096,411155.3874,14.4465,81.7102,13.3875,73.7483,71700.0000
1995-11-27,435553.0543,410300.6643,14.4832,82.0788,13.1863,71.4839,71700.0000
1995-12-04,448800.2812,420870.0301,14.7876,85.5044,13.7047,77.1242,72000.0000
1995-12-11,450752.8603,423104.3315,14.9349,87.1642,13.5985,75.8785,72000.0000
1995-12-18,434597.6699,410718.3801,14.6350,83.6302,12.8435,67.5639,72000.0000
1995-12-26,446130.3003,419487.1993,14.8223,85.7217,13.4431,73.9210,72000.0000
1996-01-03,449563.7667,422859.5619,14.9983,87.7213,13.4033,73.4209,72300.0000
1996-01-10,428412.9889,405633.2004,14.4535,81.3753,12.6852,65.6311,72300.0000
1996-01-17,434042.0710,410607.9105,14.6507,83.5478,12.7889,66.6119,72300.0000
1996-01-24,448623.7850,422307.4686,14.9858,87.3546,13.3674,72.6966,72300.0000
1996-01-31,460095.6927,432283.1685,15.3808,91.9507,13.5766,74.9328,72300.0000
1996-02-07,471841.1074,442077.6163,15.7239,96.0342,13.8980,78.4611,72600.0000
1996-02-14,475559.8389,445411.8433,15.8673,97.7260,13.9384,78.8648,72600.0000
1996-02-22,482164.9144,450227.0164,15.9535,98.6836,14.3109,83.0469,72600.0000
1996-02-29,469388.6302,439239.2442,15.5139,93.2500,14.0924,80.4766,72600.0000
1996-03-07,475627.9198,445384.9366,15.8410,97.1532,14.0036,79.3974,72900.0000
1996-03-14,468331.9334,438817.3805,15.5381,93.3198,13.9773,78.9565,72900.0000
1996-03-21,474408.3030,444093.7798,15.7466,95.7651,14.0890,80.1524,72900.0000
1996-03-28,473581.6009,443595.8801,15.7473,95.7209,14.0255,79.3692,72900.0000
1996-04-04,481289.7790,449679.7866,15.9220,97.7908,14.3250,82.7420,73200.0000
1996-04-12,468064.8151,438282.8347,15.4640,92.1434,14.1038,80.1439,73200.0000
1996-04-19,478904.2972,446590.2639,15.6738,94.6024,14.5875,85.6513,73200.0000
1996-04-26,491601.1490,455993.3616,15.8846,97.1086,15.2048,92.9656,73200.0000
1996-05-03,484798.6468,449864.7298,15.6037,93.6307,15.1755,92.5173,73500.0000
1996-05-10,493708.3876,457225.1598,15.8651,96.7243,15.4081,95.3062,73500.0000
1996-05-17,509714.0881,470000.5530,16.2812,101.7869,15.9093,101.5133,73500.0000
1996-05-24,516152.0946,475659.9485,16.5217,104.7518,15.9851,102.4228,73500.0000
1996-06-03,508707.0509,469332.8542,16.2649,101.4523,15.8689,100.8550,73800.0000
1996-06-10,509813.2229,470868.6818,16.3809,102.8346,15.7576,99.3678,73800.0000
1996-06-17,502262.8763,465117.7549,16.2172,100.7377,15.4707,95.7087,73800.0000
1996-06-24,500259.5014,464593.5892,16.3141,101.8875,15.1537,91.7183,73800.0000
1996-07-01,506664.1132,469842.1728,16.4926,104.0628,15.3401,93.8579,74100.0000
1996-07-09,487771.6928,454634.0761,15.9838,97.6359,14.7782,87.0087,74100.0000
1996-07-16,457105.6052,430914.6794,15.3467,89.8781,13.4956,72.3149,74100.0000
1996-07-23,455607.2892,429835.6158,15.3169,89.4383,13.4393,71.4815,74100.0000
1996-07-30,463932.7468,436649.6183,15.5290,91.8669,13.7324,74.5315,74100.0000
1996-08-06,488127.8786,456593.4669,16.1990,99.8505,14.4616,82.5339,74400.0000
1996-08-13,486592.6646,455340.9859,16.1527,99.2209,14.4267,82.0715,74400.0000
1996-08-20,489524.8822,458154.6171,16.2941,100.9130,14.4078,81.8041,74400.0000
1996-08-27,493980.3052,461184.6631,16.3186,101.1527,14.7197,85.3114,74400.0000
1996-09-04,487259.2927,455251.5457,16.0614,97.9205,14.6531,84.4867,74700.0000
1996-09-11,495495.8401,462448.7297,16.3545,101.4416,14.7829,85.9007,74700.0000
1996-09-18,512029.5709,475246.9443,16.7094,105.8138,15.4459,93.6765,74700.0000
1996-09-25,517745.2027,479598.8867,16.8235,107.2064,15.6887,96.5738,74700.0000
1996-10-02,524357.8318,485144.0514,17.0314,109.8120,15.8354,98.3167,75000.0000
1996-10-09,526309.5650,486893.2042,17.1055,110.6932,15.8593,98.5378,75000.0000
1996-10-16,532919.5851,492340.5873,17.3010,113.1707,16.0260,100.5486,75000.0000
1996-10-23,530740.4554,491575.8482,17.3784,114.1226,15.7300,96.7851,75000.0000
1996-10-30,523668.0140,486204.4327,17.2291,112.1019,15.4526,93.3349,75000.0000
1996-11-06,543661.4415,502636.2168,17.8188,119.8036,15.9555,99.4175,75300.0000
1996-11-13,550043.6221,507737.1720,17.9869,122.0084,16.1507,101.7970,75300.0000
1996-11-20,558116.1495,514943.7534,18.3095,126.3509,16.2047,102.4046,75300.0000
1996-11-27,568296.5096,523116.0997,18.5888,130.1460,16.4914,105.9769,75300.0000
1996-12-05,564593.7392,519104.5337,18.3345,126.5295,16.6554,108.0290,75600.0000
1996-12-12,555831.7138,511276.4606,17.9702,121.4239,16.6325,107.6024,75600.0000
1996-12-19,564790.6029,519687.1007,18.3833,126.9339,16.6008,107.0515,75600.0000
1996-12-27,570393.9325,525082.7496,18.6625,130.7431,16.5434,106.2372,75600.0000
1997-01-06,569585.2761,523093.9667,18.4444,127.5705,16.8640,110.2647,75900.0000
1997-01-13,578942.3933,530887.5584,18.7444,131.6622,17.0498,112.6308,75900.0000
1997-01-20,594647.7688,543393.5291,19.1760,137.6964,17.4773,118.2358,75900.0000
1997-01-27,586072.4114,536308.6652,18.8948,133.5780,17.3304,116.1477,75900.0000
1997-02-03,602638.5890,550117.3546,19.4385,141.2606,17.6281,120.0847,76200.0000
1997-02-10,594848.0813,545389.2952,19.4137,140.7783,17.1066,112.9414,76200.0000
1997-02-18,617924.4338,564698.3371,20.1839,152.0161,17.4967,118.0274,76200.0000
1997-02-25,612409.8727,560772.3139,20.0860,150.4285,17.2648,114.8164,76200.0000
1997-03-04,595158.3799,546851.0816,19.5719,142.7098,16.8764,109.5910,76500.0000
1997-03-11,606849.1537,557530.6282,20.0839,150.1418,16.8686,109.3983,76500.0000
1997-03-18,586423.3252,541522.1537,19.5546,142.1896,16.2611,101.5693,76500.0000
1997-03-25,582611.3531,539171.4379,19.5474,141.9985,15.9885,98.0946,76500.0000
1997-04-02,552590.5555,514207.8153,18.5895,128.2154,15.3856,90.6740,76800.0000
1997-04-09,566693.4136,524825.2408,18.8569,131.8386,16.0060,98.0167,76800.0000
1997-04-16,561931.7992,522459.2917,18.9371,132.7371,15.5044,91.8468,76800.0000
1997-04-23,570595.6575,529621.7134,19.1953,136.2554,15.7205,94.3280,76800.0000
1997-04-30,592148.7447,547678.1063,19.8903,146.0893,16.1512,99.4221,76800.0000
1997-05-07,610926.5008,561696.4046,20.2521,151.2296,16.9473,109.2429,77100.0000
1997-05-14,624996.4838,573799.2628,20.7667,158.8805,17.1093,111.2618,77100.0000
1997-05-21,633613.4071,579630.4174,20.8564,160.1160,17.5986,117.5831,77100.0000
1997-05-29,641584.6907,585280.9495,20.9814,161.9244,17.9739,122.5382,77100.0000
1997-06-05,639027.0221,583755.5885,20.9727,161.6974,17.8075,120.1782,77400.0000
1997-06-12,666141.3035,606999.5050,21.9757,177.3409,18.0799,123.7894,77400.0000
1997-06-19,681089.5118,618443.8741,22.3446,183.2095,18.5388,130.0394,77400.0000
1997-06-26,670872.1155,610016.4015,21.9960,177.2698,18.4010,128.0035,77400.0000
1997-07-03,696011.5941,630766.3214,22.8310,190.8028,18.8011,133.5270,77700.0000
1997-07-11,702308.2092,634418.6032,22.8326,190.6814,19.2496,139.8736,77700.0000
1997-07-18,709832.9312,638543.9055,22.8057,190.0353,19.8308,148.1939,77700.0000
1997-07-25,727720.1965,653215.1938,23.3985,199.8389,20.1074,152.2154,77700.0000
1997-08-01,737362.9727,660298.7710,23.6142,203.3966,20.4244,156.9429,78000.0000
1997-08-08,730184.5386,653773.2975,23.2825,197.5216,20.4781,157.6112,78000.0000
1997-08-15,704192.4606,633028.4567,22.4736,183.7830,20.0106,150.3576,78000.0000
1997-08-22,724390.9621,648875.1604,23.0483,193.0491,20.4803,157.2698,78000.0000
1997-08-29,708219.0057,635252.6480,22.4550,183.1096,20.3346,154.9321,78000.0000
1997-09-08,737852.7417,658032.1236,23.2548,196.1056,21.0780,166.3008,78300.0000
1997-09-15,729213.8022,651123.7928,22.9769,191.2623,20.9444,164.0654,78300.0000
1997-09-22,760722.4819,675613.2238,23.8754,206.2448,21.6430,175.0127,78300.0000
1997-09-29,760641.2203,675249.7558,23.8308,205.3226,21.7138,176.0381,78300.0000
1997-10-06,777420.4039,688344.8652,24.3222,213.7260,22.0588,181.5473,78600.0000
1997-10-13,778730.8018,688185.4881,24.2151,211.6948,22.3177,185.7117,78600.0000
1997-10-20,760350.3144,675931.6137,23.9103,206.2100,21.5917,173.5964,78600.0000
1997-10-27,685259.6144,619261.7628,21.9503,172.6285,19.6655,142.9746,78600.0000
1997-11-03,739013.0493,661795.5352,23.5099,197.2461,20.8811,160.6380,78900.0000
1997-11-10,721242.7194,648513.0496,23.0703,189.8061,20.3782,152.8596,78900.0000
1997-11-17,740346.4624,664270.5589,23.7060,200.1047,20.6778,157.0631,78900.0000
1997-11-24,735622.2419,661874.3889,23.7254,200.2027,20.3304,151.6266,78900.0000
1997-12-02,754090.3475,677192.7103,24.3600,210.8603,20.5787,155.1741,79200.0000
1997-12-09,759220.8509,680976.7361,24.4705,212.6297,20.7603,157.7336,79200.0000
1997-12-16,742187.2860,670083.4623,24.2842,209.2152,19.8950,144.6119,79200.0000
1997-12-23,717327.2272,650571.5724,23.5665,196.8389,19.3429,136.5532,79200.0000
1997-12-31,746882.8197,673465.1608,24.3598,210.0646,20.1172,147.5178,79200.0000
1998-01-08,735726.2615,664520.7855,24.0065,203.8707,19.9275,144.6183,79500.0000
1998-01-15,730972.7785,661004.6878,23.8807,201.3667,19.8189,142.7194,79500.0000
1998-01-23,740362.8945,667765.9703,24.0607,204.1932,20.1887,147.9479,79500.0000
1998-01-30,761914.0607,684381.8329,24.6386,213.9468,20.7451,156.0312,79500.0000
1998-02-06,795245.2791,709269.4740,25.4553,228.1280,21.7057,170.6121,79800.0000
1998-02-13,802973.0920,715119.4014,25.6549,231.5839,21.9116,173.7438,79800.0000
1998-02-23,821828.0977,729082.5107,26.1167,239.8437,22.4412,182.0909,79800.0000
1998-03-02,828956.2456,734993.7494,26.3650,244.2521,22.5281,183.3288,80100.0000
1998-03-09,825250.3507,734141.4989,26.4889,246.2918,22.1004,176.0526,80100.0000
1998-03-16,853777.9510,755061.2059,27.1754,259.0353,22.9078,188.9863,80100.0000
1998-03-23,864582.3812,764274.6413,27.5932,266.8986,22.9632,189.7729,80100.0000
1998-03-30,868611.6279,766114.8044,27.5518,265.9373,23.2987,195.2158,80100.0000
1998-04-06,887628.6364,782045.0278,28.2596,279.5829,23.4325,197.2869,80400.0000
1998-04-14,886988.3929,780670.2597,28.1257,276.7313,23.6104,200.0917,80400.0000
1998-04-21,905848.1972,792902.0476,28.4089,282.1139,24.3898,213.3312,80400.0000
1998-04-28,866141.2264,763622.7159,27.3687,261.5458,23.4662,197.1280,80400.0000
1998-05-05,891236.8452,783297.8947,28.1431,276.3076,23.8907,204.1588,80700.0000
1998-05-12,890504.2605,783128.3193,28.1584,276.3694,23.8299,202.9018,80700.0000
1998-05-19,883933.0309,778497.1207,28.0081,273.2694,23.6468,199.6378,80700.0000
1998-05-27,860801.4606,762807.7585,27.5795,264.7525,22.8171,185.6942,80700.0000
1998-06-03,847615.4370,753930.3702,27.3475,260.1489,22.3201,177.4763,81000.0000
1998-06-10,871570.5885,772957.3780,28.1019,274.4417,22.7165,183.6251,81000.0000
1998-06-17,868979.6556,770712.2793,27.9794,271.6243,22.7569,183.9729,81000.0000
1998-06-24,904551.8100,795027.0092,28.6388,284.3313,24.0553,205.2573,81000.0000
1998-07-01,921548.6032,807307.8992,29.0433,292.2118,24.5255,213.1758,81300.0000
1998-07-09,932844.1585,815404.2382,29.3042,297.2685,24.8504,218.6562,81300.0000
1998-07-16,960936.1213,835349.8676,29.9555,310.4167,25.6285,232.3635,81300.0000
1998-07-23,920409.1138,805274.5129,28.8441,287.4571,24.7914,217.1637,81300.0000
1998-07-30,919211.6224,805526.4073,28.9331,288.9440,24.5911,213.3703,81300.0000
1998-08-06,868561.2848,768062.5264,27.5914,262.1140,23.4372,193.1999,81600.0000
1998-08-13,854348.5074,757622.2958,27.2267,254.9833,23.0917,187.2048,81600.0000
1998-08-20,870297.8002,769754.7840,27.6576,262.7792,23.4749,193.2163,81600.0000
1998-08-27,812526.1457,728766.5200,26.4236,239.3042,21.6040,163.0553,81600.0000
1998-09-03,754264.5296,685011.0039,24.9027,210.9542,20.1366,139.8520,81900.0000
1998-09-11,782414.6022,706653.3613,25.5903,221.7153,21.0305,151.6205,81900.0000
1998-09-18,793058.0969,714979.2058,25.8781,226.3477,21.3140,155.4751,81900.0000
1998-09-25,822531.6149,736528.2698,26.5118,237.0460,22.3365,170.2867,81900.0000
1998-10-02,773386.4147,700957.4311,25.4502,217.8485,20.6890,145.5509,82200.0000
1998-10-09,740575.3614,678767.3965,24.9962,209.7897,19.1198,123.3297,82200.0000
1998-10-16,806176.4380,730601.6286,26.8336,241.1726,20.7654,144.7952,82200.0000
1998-10-23,827991.9068,745905.0587,27.2038,247.7062,21.6995,157.8600,82200.0000
1998-10-30,859352.5609,769021.8083,27.9235,260.7413,22.6927,172.4335,82200.0000
1998-11-06,901321.9599,800579.6380,29.0079,281.1365,23.7838,189.1496,82500.0000
1998-11-13,890425.3649,791709.0254,28.6273,273.6214,23.6740,187.2938,82500.0000
1998-11-20,929156.2485,820361.4614,29.5977,292.2704,24.7016,203.7177,82500.0000
1998-11-30,933189.6953,822777.9057,29.6077,292.0084,24.9749,207.6847,82500.0000
1998-12-07,965891.4488,845220.2065,30.2285,303.9159,26.1419,226.9430,82800.0000
1998-12-14,922553.1390,812934.8136,29.0530,280.3840,25.1975,210.4273,82800.0000
1998-12-21,994748.7896,863725.7346,30.6306,311.2683,27.3896,248.0513,82800.0000
1998-12-29,1027935.0815,889243.9700,31.6313,331.5820,27.9499,257.9797,82800.0000
1999-01-06,1076216.2705,920116.8313,32.4173,347.8484,29.7317,291.3262,83100.0000
1999-01-13,1051582.5906,899585.5021,31.4588,327.2557,29.6799,289.8282,83100.0000
1999-01-21,1057647.9926,903049.4475,31.4863,327.2363,30.0374,295.8681,83100.0000
1999-01-28,1105304.3973,933094.1275,32.2648,343.2134,31.7364,329.5159,83100.0000
1999-02-04,1079660.1748,917279.7490,31.8426,333.9094,30.8746,311.1186,83400.0000
1999-02-11,1081559.4698,919958.9826,31.9925,336.4904,30.8167,308.6490,83400.0000
1999-02-19,1045869.9167,899593.1021,31.6228,328.3351,29.2544,277.3598,83400.0000
1999-02-26,1046080.1479,899746.0092,31.6082,327.5635,29.3112,277.8948,83400.0000
1999-03-05,1079595.9810,924890.3774,32.5648,347.2349,29.9399,289.5610,83700.0000
1999-03-12,1101055.8394,939900.9972,33.0613,357.6802,30.5090,300.2545,83700.0000
1999-03-19,1112515.5681,946701.9759,33.1896,360.1008,31.0181,309.8981,83700.0000
1999-03-26,1101364.9315,937822.0018,32.7768,350.6404,30.9912,308.4851,83700.0000
1999-04-05,1156237.3828,973108.7688,33.7643,371.5083,32.7961,344.6552,84000.0000
1999-04-12,1188659.0081,997407.0038,34.7315,392.7947,33.2925,354.8862,84000.0000
1999-04-19,1088825.1425,934311.0738,32.9719,353.5275,30.0488,287.5776,84000.0000
1999-04-26,1200194.8598,1004024.8575,34.7845,392.9031,33.9745,366.2634,84000.0000
1999-05-03,1170479.4262,989256.5914,34.6546,389.6432,32.4824,334.3117,84300.0000
1999-05-10,1159131.4017,980789.9797,34.2963,381.1935,32.3647,331.1585,84300.0000
1999-05-17,1166290.6991,984193.4857,34.2839,380.4767,32.8189,339.9203,84300.0000
1999-05-24,1121718.9814,955545.7468,33.4515,361.8789,31.4330,311.3136,84300.0000
1999-06-01,1104613.6454,944761.9961,33.1427,354.6442,30.8997,299.9725,84600.0000
1999-06-08,1132334.4733,963797.6252,33.7418,367.1613,31.7007,314.9662,84600.0000
1999-06-15,1109148.7249,949091.1919,33.3360,358.1257,30.9335,299.3753,84600.0000
1999-06-22,1166628.9791,985049.4412,34.2339,377.2467,33.0548,340.6820,84600.0000
1999-06-29,1190147.1981,999993.9584,34.6414,385.8840,33.8472,356.6804,84600.0000
1999-07-07,1241227.3140,1034490.6395,35.7882,411.5067,35.1401,384.0535,84900.0000
1999-07-14,1260073.0943,1043672.6381,35.8558,412.8310,36.1021,404.9903,84900.0000
1999-07-21,1234645.1314,1027860.9780,35.3800,401.4821,35.3801,388.0829,84900.0000
1999-07-28,1212638.4960,1014780.3382,35.0321,393.2919,34.6636,371.4903,84900.0000
1999-08-04,1137560.0309,965471.7223,33.4992,359.2328,32.5391,326.7708,85200.0000
1999-08-11,1140713.1734,966400.9876,33.4204,357.1700,32.8591,332.6239,85200.0000
1999-08-18,1180556.3046,992815.9617,34.2223,374.0808,34.0473,356.4610,85200.0000
1999-08-25,1244967.1649,1034655.4377,35.4878,401.8120,35.9416,396.4267,85200.0000
1999-09-01,1200122.2172,1001835.1130,34.1936,372.5871,35.2396,380.6667,85500.0000
1999-09-09,1233580.3408,1021420.0764,34.6283,381.5814,36.5363,408.2214,85500.0000
1999-09-16,1204509.3299,1001180.8480,33.8869,365.1405,35.9559,394.8159,85500.0000
1999-09-23,1166968.0015,974943.0398,32.9167,343.9586,35.2271,377.7154,85500.0000
1999-09-30,1167589.9483,975982.8778,32.9844,345.1118,35.1801,376.4248,85500.0000
1999-10-07,1215728.2138,1006850.4732,33.8912,363.9350,36.6475,407.9046,85800.0000
1999-10-14,1181519.3941,982989.1681,33.0193,344.9598,35.9575,392.0549,85800.0000
1999-10-21,1180027.8635,982766.9301,33.0328,344.5943,35.8948,389.5706,85800.0000
1999-10-28,1233833.0347,1022291.3225,34.5555,376.3094,36.8335,409.7090,85800.0000
1999-11-04,1289171.9245,1052064.9896,35.0840,387.5844,39.1487,461.9897,86100.0000
1999-11-11,1335564.5359,1077023.8211,35.5772,398.2842,40.9594,505.0857,86100.0000
